item_id,option,marg_norm,A,ext_i,beta_c,o_star_0,is_o_star_0
197134,1,0.84722980233634426,0,0.15277019766365574,3.9859326906735078,1,True
197134,2,1,1,0.15277019766365574,3.9859326906735078,1,False
197134,3,0.48631759513204598,-2.3624516608854256,0.15277019766365574,3.9859326906735078,1,False
197134,4,0,-5.5457793162095355,0.15277019766365574,3.9859326906735078,1,False
197134,5,0,-5.5457793162095355,0.15277019766365574,3.9859326906735078,1,False
151289,0,0.62702159959904558,-2.9074932324318348,0.095452091203963696,4.9887932830024511,1,False
151289,1,0.9045479087960363,0,0.095452091203963696,4.9887932830024511,1,True
151289,2,1,1,0.095452091203963696,4.9887932830024511,1,False
151289,3,0.42172228439455262,-5.0583032630450546,0.095452091203963696,4.9887932830024511,1,False
151289,4,0,-9.4764598385087506,0.095452091203963696,4.9887932830024511,1,False
151289,5,0,-9.4764598385087506,0.095452091203963696,4.9887932830024511,1,False
194314,0,0.70834325465610981,-6.9309960124883183,0.036774289746791089,6.2360539953224361,1,False
194314,1,0.96322571025320891,0,0.036774289746791089,6.2360539953224361,1,True
194314,2,1,1,0.036774289746791089,6.2360539953224361,1,False
194314,3,0.39224184213578922,-15.526713691791793,0.036774289746791089,6.2360539953224361,1,False
194314,4,0,-26.192911321618649,0.036774289746791089,6.2360539953224361,1,False
194314,5,0,-26.192911321618649,0.036774289746791089,6.2360539953224361,1,False
95103,0,0.59777381325115819,-1.1838888620339467,0.1841788718013021,1.9525675544864498,1,False
95103,1,0.8158211281986979,0,0.1841788718013021,1.9525675544864498,1,True
95103,2,1,1,0.1841788718013021,1.9525675544864498,1,False
95103,3,0.64110469119625457,-0.94862366835938083,0.1841788718013021,1.9525675544864498,1,False
95103,4,0.30245417747060033,-2.7873281321971275,0.1841788718013021,1.9525675544864498,1,False
95103,5,0,-4.4295044280585625,0.1841788718013021,1.9525675544864498,1,False
146643,0,0.86625847058305838,-1.7258018166047631,0.049065023217105708,5.3158981213346124,1,False
146643,1,0.95093497678289429,0,0.049065023217105708,5.3158981213346124,1,True
146643,2,1,1,0.049065023217105708,5.3158981213346124,1,False
146643,3,0.55361967846723303,-8.0977297525693182,0.049065023217105708,5.3158981213346124,1,False
146643,4,0.09381807798890679,-17.469000167417995,0.049065023217105708,5.3158981213346124,1,False
146643,5,0,-19.381117432170431,0.049065023217105708,5.3158981213346124,1,False
40637,0,0.62719047440877229,-1.7519812390877678,0.13546950113468337,4.3634364269673824,1,False
40637,1,0.86453049886531663,0,0.13546950113468337,4.3634364269673824,1,True
40637,2,1,1,0.13546950113468337,4.3634364269673824,1,False
40637,3,0.37360096151650396,-3.6239119007364766,0.13546950113468337,4.3634364269673824,1,False
40637,4,0,-6.3817353103397272,0.13546950113468337,4.3634364269673824,1,False
40637,5,2.8476475831403779e-16,-6.3817353103397254,0.13546950113468337,4.3634364269673824,1,False
136586,0,0.57885483051560804,-1.5189041985090157,0.1671938018657777,3.9299230324104428,1,False
136586,1,0.8328061981342223,0,0.1671938018657777,3.9299230324104428,1,True
136586,2,1,1,0.1671938018657777,3.9299230324104428,1,False
136586,3,0.46175403166030926,-2.2192937915951676,0.1671938018657777,3.9299230324104428,1,False
136586,4,0,-4.9810829638457212,0.1671938018657777,3.9299230324104428,1,False
136586,5,0,-4.9810829638457212,0.1671938018657777,3.9299230324104428,1,False
65167,0,0.74008266842477977,-0.48867782129963128,0.17459609316158797,3.873620753409341,1,False
65167,1,0.82540390683841203,0,0.17459609316158797,3.873620753409341,1,True
65167,2,1,1,0.17459609316158797,3.873620753409341,1,False
65167,3,0.50665148030186702,-1.8256561230241328,0.17459609316158797,3.873620753409341,1,False
65167,4,0,-4.7275050196827948,0.17459609316158797,3.873620753409341,1,False
65167,5,0,-4.7275050196827948,0.17459609316158797,3.873620753409341,1,False
56366,0,0.46008022088635792,-2.7577717573642357,0.14368083374290697,2.4484578059054911,3,False
56366,1,0.5450286869597466,-2.1665414320628815,0.14368083374290697,2.4484578059054911,3,False
56366,2,1,1,0.14368083374290697,2.4484578059054911,3,False
56366,3,0.85631916625709303,0,0.14368083374290697,2.4484578059054911,3,True
56366,4,0.44987245885927435,-2.8288164594387566,0.14368083374290697,2.4484578059054911,3,False
56366,5,0,-5.9598705265681726,0.14368083374290697,2.4484578059054911,3,False
146154,0,0.85757837794660896,-1.2378929139141053,0.063640945984450026,4.5589183545671403,1,False
146154,1,0.93635905401554997,0,0.063640945984450026,4.5589183545671403,1,True
146154,2,1,1,0.063640945984450026,4.5589183545671403,1,False
146154,3,0.64329581265669622,-4.6049479124722721,0.063640945984450026,4.5589183545671403,1,False
146154,4,0.26439988003978798,-10.558598141202173,0.063640945984450026,4.5589183545671403,1,False
146154,5,0,-14.713154236336134,0.063640945984450026,4.5589183545671403,1,False
44012,0,0,-2.6540315964761634,0.27367032101319799,3.9406554457964376,3,False
44012,1,0.18004874271977567,-1.9961278016722956,0.27367032101319799,3.9406554457964376,3,False
44012,2,1,1,0.27367032101319799,3.9406554457964376,3,False
44012,3,0.72632967898680201,0,0.27367032101319799,3.9406554457964376,3,True
44012,4,0.72632967898680201,0,0.27367032101319799,3.9406554457964376,3,False
44012,5,0.72632967898680201,0,0.27367032101319799,3.9406554457964376,3,False
71642,0,0.65536466276440908,-0.73892860908643498,0.19818831862030772,3.3928926489315927,1,False
71642,1,0.80181168137969228,0,0.19818831862030772,3.3928926489315927,1,True
71642,2,1,1,0.19818831862030772,3.3928926489315927,1,False
71642,3,0.36869759410315833,-2.1853663742225931,0.19818831862030772,3.3928926489315927,1,False
71642,4,0,-4.0457060585685456,0.19818831862030772,3.3928926489315927,1,False
71642,5,0,-4.0457060585685456,0.19818831862030772,3.3928926489315927,1,False
128958,0,0.76359536816569995,-1.2176507238927425,0.10660138194319813,3.7623364807805046,1,False
128958,1,0.89339861805680187,0,0.10660138194319813,3.7623364807805046,1,True
128958,2,1,1,0.10660138194319813,3.7623364807805046,1,False
128958,3,0.54391667349684836,-3.2783997560760776,0.10660138194319813,3.7623364807805046,1,False
128958,4,0.089335742664019349,-7.5427059268445733,0.10660138194319813,3.7623364807805046,1,False
128958,5,0,-8.3807414291574922,0.10660138194319813,3.7623364807805046,1,False
24641,0,0.51050695685115499,-0.89762877528872542,0.25794984220471062,1.1265435614041053,1,False
24641,1,0.74205015779528938,0,0.25794984220471062,1.1265435614041053,1,True
24641,2,1,1,0.25794984220471062,1.1265435614041053,1,False
24641,3,0.53180292986149036,-0.81507019402223746,0.25794984220471062,1.1265435614041053,1,False
24641,4,0.14695666734080567,-2.3070124229121012,0.25794984220471062,1.1265435614041053,1,False
24641,5,0,-2.8767226661313239,0.25794984220471062,1.1265435614041053,1,False
77823,0,0.97358678414406552,0,0.02641321585593448,5.3967525758780539,0,True
77823,1,1,1,0.02641321585593448,5.3967525758780539,0,False
77823,2,0.63954003362984857,-12.646954931054481,0.02641321585593448,5.3967525758780539,0,False
77823,3,0.29404260721610803,-25.727430564850309,0.02641321585593448,5.3967525758780539,0,False
77823,4,0,-36.859835222424138,0.02641321585593448,5.3967525758780539,0,False
77823,5,1.5387646275608379e-16,-36.859835222424138,0.02641321585593448,5.3967525758780539,0,False
100359,0,0.76729047292437902,-2.4616301317242582,0.067225416413771222,4.5492015958297998,1,False
100359,1,0.93277458358622878,0,0.067225416413771222,4.5492015958297998,1,True
100359,2,1,1,0.067225416413771222,4.5492015958297998,1,False
100359,3,0.57360929897406787,-5.342700778549367,0.067225416413771222,4.5492015958297998,1,False
100359,4,0.14297026672409685,-11.748596869982935,0.067225416413771222,4.5492015958297998,1,False
100359,5,0,-13.875326228476117,0.067225416413771222,4.5492015958297998,1,False
86620,0,0.63507764065760874,-1.417903036275399,0.1509251421035176,2.5902543308911845,1,False
86620,1,0.8490748578964824,0,0.1509251421035176,2.5902543308911845,1,True
86620,2,1,1,0.1509251421035176,2.5902543308911845,1,False
86620,3,0.46773965629062603,-2.5266512675820674,0.1509251421035176,2.5902543308911845,1,False
86620,4,0,-5.6258012817646579,0.1509251421035176,2.5902543308911845,1,False
86620,5,0,-5.6258012817646579,0.1509251421035176,2.5902543308911845,1,False
87036,0,0,-6.0057361572834518,0.14274017427281482,4.1346387283410877,3,False
87036,1,0.26447878380937467,-4.152867578715763,0.14274017427281482,4.1346387283410877,3,False
87036,2,1,1,0.14274017427281482,4.1346387283410877,3,False
87036,3,0.85725982572718518,0,0.14274017427281482,4.1346387283410877,3,True
87036,4,0.75249877379344909,-0.73392828940722443,0.14274017427281482,4.1346387283410877,3,False
87036,5,0.75249877379344909,-0.73392828940722443,0.14274017427281482,4.1346387283410877,3,False
41829,0,0.66439907210591398,-0.19247094452182792,0.28143321179926906,0.78523160511394963,1,False
41829,1,0.71856678820073094,0,0.28143321179926906,0.78523160511394963,1,True
41829,2,1,1,0.28143321179926906,0.78523160511394963,1,False
41829,3,0.49028816849619633,-0.8111289291164161,0.28143321179926906,0.78523160511394963,1,False
41829,4,0.018676824226747452,-2.4868776485171082,0.28143321179926906,0.78523160511394963,1,False
41829,5,0,-2.5532409043224273,0.28143321179926906,0.78523160511394963,1,False
173031,0,0.42193261158538309,-1.2300750104194473,0.25921432495039265,3.1027685318840668,1,False
173031,1,0.74078567504960735,0,0.25921432495039265,3.1027685318840668,1,True
173031,2,1,1,0.25921432495039265,3.1027685318840668,1,False
173031,3,0.4964278959560311,-0.94268624675870216,0.25921432495039265,3.1027685318840668,1,False
173031,4,0,-2.8578114855009491,0.25921432495039265,3.1027685318840668,1,False
173031,5,3.1598127425193565e-16,-2.8578114855009478,0.25921432495039265,3.1027685318840668,1,False
182746,0,0,-6.1074686345861782,0.14069706831118833,3.8645741106010973,4,False
182746,1,0.00046728994322966421,-6.1041473859714159,0.14069706831118833,3.8645741106010973,4,False
182746,2,0.51915649909200945,-2.4175801008481534,0.14069706831118833,3.8645741106010973,4,False
182746,3,1,1,0.14069706831118833,3.8645741106010973,4,False
182746,4,0.85930293168881167,0,0.14069706831118833,3.8645741106010973,4,True
182746,5,0.81986577724278753,-0.28029833826244738,0.14069706831118833,3.8645741106010973,4,False
178992,0,0.49882271105588438,-0.82385832196238018,0.27478959462425456,2.5737883326364681,1,False
178992,1,0.72521040537574544,0,0.27478959462425456,2.5737883326364681,1,True
178992,2,1,1,0.27478959462425456,2.5737883326364681,1,False
178992,3,0.3955319620728871,-1.1997486431524396,0.27478959462425456,2.5737883326364681,1,False
178992,4,0,-2.6391479865436436,0.27478959462425456,2.5737883326364681,1,False
178992,5,0,-2.6391479865436436,0.27478959462425456,2.5737883326364681,1,False
185936,0,0.77198752527729853,-0.11985941488108785,0.20360812410271423,2.6652095983736217,1,False
185936,1,0.79639187589728577,0,0.20360812410271423,2.6652095983736217,1,True
185936,2,1,1,0.20360812410271423,2.6652095983736217,1,False
185936,3,0.61717984176782004,-0.8801811564211387,0.20360812410271423,2.6652095983736217,1,False
185936,4,0.2131838948612278,-2.8643649835005944,0.20360812410271423,2.6652095983736217,1,False
185936,5,0,-3.9113953797616143,0.20360812410271423,2.6652095983736217,1,False
170750,0,0.71156028483015665,-7.6981286988958467e-16,0.28843971516984312,2.8697462104028091,1,False
170750,1,0.71156028483015688,0,0.28843971516984312,2.8697462104028091,1,True
170750,2,1,1,0.28843971516984312,2.8697462104028091,1,False
170750,3,0.42474264758512953,-0.99437637107684484,0.28843971516984312,2.8697462104028091,1,False
170750,4,0,-2.4669289539797457,0.28843971516984312,2.8697462104028091,1,False
170750,5,2.7116220837817066e-16,-2.4669289539797448,0.28843971516984312,2.8697462104028091,1,False
116308,0,0.87241996162232249,-0.21194174673982083,0.1052691176955276,5.2314250920899212,1,False
116308,1,0.8947308823044724,0,0.1052691176955276,5.2314250920899212,1,True
116308,2,1,1,0.1052691176955276,5.2314250920899212,1,False
116308,3,0.30525032705153993,-5.5997482277556587,0.1052691176955276,5.2314250920899212,1,False
116308,4,4.8482054640432225e-16,-8.4994621584302017,0.1052691176955276,5.2314250920899212,1,False
116308,5,0,-8.4994621584302052,0.1052691176955276,5.2314250920899212,1,False
163736,0,0.29711131351260378,-1.2393452493058994,0.31388133951442343,0.6724612225079909,3,False
163736,1,0.38757285655377588,-0.95114225137962349,0.31388133951442343,0.6724612225079909,3,False
163736,2,1,1,0.31388133951442343,0.6724612225079909,3,False
163736,3,0.68611866048557657,0,0.31388133951442343,0.6724612225079909,3,True
163736,4,0,-2.1859173327952748,0.31388133951442343,0.6724612225079909,3,False
163736,5,3.5245089474710764e-16,-2.1859173327952739,0.31388133951442343,0.6724612225079909,3,False
189734,0,0.71910644503307697,-0.54556959514290582,0.18174112369294582,3.3411509703146294,1,False
189734,1,0.81825887630705418,0,0.18174112369294582,3.3411509703146294,1,True
189734,2,1,1,0.18174112369294582,3.3411509703146294,1,False
189734,3,0.45509086304541163,-1.9982709795237099,0.18174112369294582,3.3411509703146294,1,False
189734,4,0,-4.502331996634477,0.18174112369294582,3.3411509703146294,1,False
189734,5,0,-4.502331996634477,0.18174112369294582,3.3411509703146294,1,False
159264,0,0.99004030887945338,2.229432642413511e-14,0.009959691120546843,6.4560426904354244,1,False
159264,1,0.99004030887945316,0,0.009959691120546843,6.4560426904354244,1,True
159264,2,1,1,0.009959691120546843,6.4560426904354244,1,False
159264,3,0.67542065289305531,-31.589298521250072,0.009959691120546843,6.4560426904354244,1,False
159264,4,0.33245801899117189,-66.024365809065003,0.009959691120546843,6.4560426904354244,1,False
159264,5,0,-99.404720176211086,0.009959691120546843,6.4560426904354244,1,False
178512,0,0.48401633353131779,-0.6196332763602671,0.31858055400555263,1.86195064795902,1,False
178512,1,0.68141944599444737,0,0.31858055400555263,1.86195064795902,1,True
178512,2,1,1,0.31858055400555263,1.86195064795902,1,False
178512,3,0.50539940685979334,-0.55251344415574755,0.31858055400555263,1.86195064795902,1,False
178512,4,0,-2.1389235388879722,0.31858055400555263,1.86195064795902,1,False
178512,5,0,-2.1389235388879722,0.31858055400555263,1.86195064795902,1,False
171133,0,0.85134485212621347,-0.2250885043162805,0.12134237432645789,3.5582664993125945,1,False
171133,1,0.87865762567354211,0,0.12134237432645789,3.5582664993125945,1,True
171133,2,1,1,0.12134237432645789,3.5582664993125945,1,False
171133,3,0.76192262120662424,-0.96203000077166434,0.12134237432645789,3.5582664993125945,1,False
171133,4,0.3251161941603487,-4.561814737726765,0.12134237432645789,3.5582664993125945,1,False
171133,5,0,-7.2411441637825007,0.12134237432645789,3.5582664993125945,1,False
16800,0,0.56903248769912007,-0.98374675859374028,0.21724925847207877,2.9447677339194342,1,False
16800,1,0.78275074152792123,0,0.21724925847207877,2.9447677339194342,1,True
16800,2,1,1,0.21724925847207877,2.9447677339194342,1,False
16800,3,0.41635639051570744,-1.6865160028120574,0.21724925847207877,2.9447677339194342,1,False
16800,4,0,-3.6030076559663917,0.21724925847207877,2.9447677339194342,1,False
16800,5,0,-3.6030076559663917,0.21724925847207877,2.9447677339194342,1,False
123170,0,0.70331887520248637,0,0.29668112479751363,2.1333127821562812,1,False
123170,1,0.70331887520248637,0,0.29668112479751363,2.1333127821562812,1,True
123170,2,1,1,0.29668112479751363,2.1333127821562812,1,False
123170,3,0.55390259324464031,-0.503625844279185,0.29668112479751363,2.1333127821562812,1,False
123170,4,0.098645204543074516,-2.0381265275035769,0.29668112479751363,2.1333127821562812,1,False
123170,5,0,-2.3706222486600894,0.29668112479751363,2.1333127821562812,1,False
1786,0,0.48666985737254564,-0.0019737651834128779,0.51231894533035849,2.6901689962251112,1,False
1786,1,0.48768105466964151,0,0.51231894533035849,2.6901689962251112,1,True
1786,2,1,1,0.51231894533035849,2.6901689962251112,1,False
1786,3,0.42401001195914828,-0.12428008624478303,0.51231894533035849,2.6901689962251112,1,False
1786,4,0,-0.95190907756723742,0.51231894533035849,2.6901689962251112,1,False
1786,5,0,-0.95190907756723742,0.51231894533035849,2.6901689962251112,1,False
85073,0,0,-4.237494201507074,0.19093099897127386,3.604191682767123,4,False
85073,1,0,-4.237494201507074,0.19093099897127386,3.604191682767123,4,False
85073,2,0.43369333831300194,-1.9660278568604808,0.19093099897127386,3.604191682767123,4,False
85073,3,1,1,0.19093099897127386,3.604191682767123,4,False
85073,4,0.80906900102872614,0,0.19093099897127386,3.604191682767123,4,True
85073,5,0.64234677289442776,-0.87320670311572735,0.19093099897127386,3.604191682767123,4,False
66911,0,0.77669530661349984,-1.4915356338304484e-15,0.22330469338649983,3.5272629880346358,1,False
66911,1,0.77669530661350017,0,0.22330469338649983,3.5272629880346358,1,True
66911,2,1,1,0.22330469338649983,3.5272629880346358,1,False
66911,3,0.58491438666883744,-0.85883067228114562,0.22330469338649983,3.5272629880346358,1,False
66911,4,3.3844701523487747e-16,-3.478186216485748,0.22330469338649983,3.5272629880346358,1,False
66911,5,0,-3.4781862164857493,0.22330469338649983,3.5272629880346358,1,False
28649,0,0.89884120857979277,0,0.10115879142020723,3.5536633693845943,0,True
28649,1,1,1,0.10115879142020723,3.5536633693845943,0,False
28649,2,0.68125212936301338,-2.1509655874883689,0.10115879142020723,3.5536633693845943,0,False
28649,3,0.34432449605028054,-5.4816462785333693,0.10115879142020723,3.5536633693845943,0,False
28649,4,0,-8.8854482735569977,0.10115879142020723,3.5536633693845943,0,False
28649,5,3.0072848111709009e-16,-8.8854482735569942,0.10115879142020723,3.5536633693845943,0,False
170866,0,0.56630268055864386,7.6797086921489139e-16,0.43369731944135648,2.479595375014469,1,False
170866,1,0.56630268055864352,0,0.43369731944135648,2.479595375014469,1,True
170866,2,1,1,0.43369731944135648,2.479595375014469,1,False
170866,3,0.50856373781798436,-0.13313188749940263,0.43369731944135648,2.479595375014469,1,False
170866,4,0,-1.3057555469517206,0.43369731944135648,2.479595375014469,1,False
170866,5,0,-1.3057555469517206,0.43369731944135648,2.479595375014469,1,False
185499,0,0.41522587168684971,-0.57075753443642574,0.37228796647024343,1.7015957254334353,1,False
185499,1,0.62771203352975657,0,0.37228796647024343,1.7015957254334353,1,True
185499,2,1,1,0.37228796647024343,1.7015957254334353,1,False
185499,3,0.59621316988164408,-0.08460886863134795,0.37228796647024343,1.7015957254334353,1,False
185499,4,4.0090889011658515e-16,-1.6860927294568584,0.37228796647024343,1.7015957254334353,1,False
185499,5,0,-1.6860927294568597,0.37228796647024343,1.7015957254334353,1,False
81246,0,0.59108243831512841,-0.054384700824587455,0.38782577304571597,2.6098066676640883,1,False
81246,1,0.61217422695428403,0,0.38782577304571597,2.6098066676640883,1,True
81246,2,1,1,0.38782577304571597,2.6098066676640883,1,False
81246,3,0.47329191259711811,-0.35810491207554379,0.38782577304571597,2.6098066676640883,1,False
81246,4,0,-1.5784774233715571,0.38782577304571597,2.6098066676640883,1,False
81246,5,3.0976275956164427e-16,-1.5784774233715562,0.38782577304571597,2.6098066676640883,1,False
1320,0,0,-6.1879569140805604,0.13912159073200481,3.6915593227604404,4,False
1320,1,3.5467435165115437e-16,-6.1879569140805586,0.13912159073200481,3.6915593227604404,4,False
1320,2,0.60440788471716389,-1.843499080203016,0.13912159073200481,3.6915593227604404,4,False
1320,3,1,1,0.13912159073200481,3.6915593227604404,4,False
1320,4,0.86087840926799519,0,0.13912159073200481,3.6915593227604404,4,True
1320,5,0.86087840926799519,0,0.13912159073200481,3.6915593227604404,4,False
192218,0,0.97496393702369921,0,0.025036062976300788,1.1747699842089787,0,True
192218,1,1,1,0.025036062976300788,1.1747699842089787,0,False
192218,2,0.99526223940348879,0.81076255475966863,0.025036062976300788,1.1747699842089787,0,False
192218,3,0.62097558648694695,-14.139138045460211,0.025036062976300788,1.1747699842089787,0,False
192218,4,0.22364648573302798,-30.009408907537523,0.025036062976300788,1.1747699842089787,0,False
192218,5,0,-38.942382352473032,0.025036062976300788,1.1747699842089787,0,False
132420,0,0,-6.0736598439633305,0.14136953459154544,3.3258778674062341,4,False
132420,1,0.21002014561301738,-4.5880487735171975,0.14136953459154544,3.3258778674062341,4,False
132420,2,0.67765977312571846,-1.280125118934635,0.14136953459154544,3.3258778674062341,4,False
132420,3,1,1,0.14136953459154544,3.3258778674062341,4,False
132420,4,0.85863046540845456,0,0.14136953459154544,3.3258778674062341,4,True
132420,5,0.85863046540845434,-1.5706680054268963e-15,0.14136953459154544,3.3258778674062341,4,False
150490,0,0.94237257852751188,0,0.057627421472488116,3.5587540585547686,0,True
150490,1,1,1,0.057627421472488116,3.5587540585547686,0,False
150490,2,0.8501939683234353,-1.5995615949619322,0.057627421472488116,3.5587540585547686,0,False
150490,3,0.42294836273043479,-9.0134904967950931,0.057627421472488116,3.5587540585547686,0,False
150490,4,0,-16.352849987872695,0.057627421472488116,3.5587540585547686,0,False
150490,5,0,-16.352849987872695,0.057627421472488116,3.5587540585547686,0,False
129126,0,0,-22.390845806957429,0.042751767432991139,3.2554749049013481,4,False
129126,1,0.14259773130832576,-19.055364261502437,0.042751767432991139,3.2554749049013481,4,False
129126,2,0.57530553166510179,-8.9339628238893685,0.042751767432991139,3.2554749049013481,4,False
129126,3,1,1,0.042751767432991139,3.2554749049013481,4,False
129126,4,0.95724823256700886,0,0.042751767432991139,3.2554749049013481,4,True
129126,5,0.95724823256700886,0,0.042751767432991139,3.2554749049013481,4,False
86066,0,0.89166722473419624,0,0.10833277526580376,1.7432782767573372,0,True
86066,1,1,1,0.10833277526580376,1.7432782767573372,0,False
86066,2,0.84474580211259309,-0.43312305538630769,0.10833277526580376,1.7432782767573372,0,False
86066,3,0.090783933978964226,-7.3928069209913261,0.10833277526580376,1.7432782767573372,0,False
86066,4,0,-8.2308167823303169,0.10833277526580376,1.7432782767573372,0,False
86066,5,3.6146194316577065e-16,-8.2308167823303133,0.10833277526580376,1.7432782767573372,0,False
133212,0,0.85800411929896891,0,0.14199588070103109,1.673308017256204,0,True
133212,1,1,1,0.14199588070103109,1.673308017256204,0,False
133212,2,0.77215870871293191,-0.6045626828202324,0.14199588070103109,1.673308017256204,0,False
133212,3,0.3914302052425917,-3.2858271081732107,0.14199588070103109,1.673308017256204,0,False
133212,4,0,-6.0424578168255172,0.14199588070103109,1.673308017256204,0,False
133212,5,0,-6.0424578168255172,0.14199588070103109,1.673308017256204,0,False
5293,0,0,-12.303847555212904,0.075166225097653472,3.6691918355645612,4,False
5293,1,0.23019376150391468,-9.241384844003786,0.075166225097653472,3.6691918355645612,4,False
5293,2,0.75175328515615392,-2.3026364503649366,0.075166225097653472,3.6691918355645612,4,False
5293,3,1,1,0.075166225097653472,3.6691918355645612,4,False
5293,4,0.92483377490234653,0,0.075166225097653472,3.6691918355645612,4,True
5293,5,0.92483377490234653,0,0.075166225097653472,3.6691918355645612,4,False
174894,0,0,-2.262208114341699,0.30654083521026254,1.5579591274727136,4,False
174894,1,0.027687092816585789,-2.1718870554929008,0.30654083521026254,1.5579591274727136,4,False
174894,2,0.56026992294903444,-0.4344910254757603,0.30654083521026254,1.5579591274727136,4,False
174894,3,1,1,0.30654083521026254,1.5579591274727136,4,False
174894,4,0.69345916478973746,0,0.30654083521026254,1.5579591274727136,4,True
174894,5,0.61565628768886593,-0.25380917699759303,0.30654083521026254,1.5579591274727136,4,False
93272,0,0.86761869699480298,0,0.13238130300519702,2.7259568780427799,0,True
93272,1,1,1,0.13238130300519702,2.7259568780427799,0,False
93272,2,0.65875555600765445,-1.5777389725416813,0.13238130300519702,2.7259568780427799,0,False
93272,3,0.30183417103189114,-4.2739005669154073,0.13238130300519702,2.7259568780427799,0,False
93272,4,0.0098638653002990611,-6.4794258118220087,0.13238130300519702,2.7259568780427799,0,False
93272,5,0,-6.5539368271722029,0.13238130300519702,2.7259568780427799,0,False
28004,0,0,-21.461816187239634,0.044519997477679096,3.4800046728923917,4,False
28004,1,0.30329558351422314,-14.649246539941567,0.044519997477679096,3.4800046728923917,4,False
28004,2,0.83192945863117507,-2.7751696067164002,0.044519997477679096,3.4800046728923917,4,False
28004,3,1,1,0.044519997477679096,3.4800046728923917,4,False
28004,4,0.9554800025223209,0,0.044519997477679096,3.4800046728923917,4,True
28004,5,0.9554800025223209,0,0.044519997477679096,3.4800046728923917,4,False
8388,0,0.86738651973846825,0,0.13261348026153175,3.1562591176480055,0,True
8388,1,1,1,0.13261348026153175,3.1562591176480055,0,False
8388,2,0.86318617375789763,-0.031673597377031112,0.13261348026153175,3.1562591176480055,0,False
8388,3,0.33648206119004426,-4.0033973733394861,0.13261348026153175,3.1562591176480055,0,False
8388,4,0,-6.5407115327028933,0.13261348026153175,3.1562591176480055,0,False
8388,5,0,-6.5407115327028933,0.13261348026153175,3.1562591176480055,0,False
